Game ID,Game Name,Year of Release,Platform,Genre,Publisher,Developer,Rating,Decade,Sale of Game
3701,SRS: Street Racing Syndicate,01-01-2004,PS2,Racing,Namco Bandai Games,Unknown,No Rating,2000's,$0.54
3807,J-League Soccer: Prime Goal 2,01-01-1994,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.53
3820,Tales of Destiny,01-01-2006,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.52
3993,Super Famista 5,01-01-1996,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.50
3996,Super Robot Taisen Z,01-01-2008,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.50
4037,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,01-01-2006,PS2,Shooter,Namco Bandai Games,Unknown,No Rating,2000's,$0.49
4053,Taiko no Tatsujin: Appare Sandaime,01-01-2003,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.49
4228,Super Batter Up,01-01-1992,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.46
4230,Crayon Shin-Chan: Arashi o Yobu Enji,01-01-1993,SNES,Platform,Namco Bandai Games,Unknown,No Rating,1990's,$0.46
4302,World Stadium 2,01-01-1998,PS,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.45
4399,World Stadium EX,01-01-1996,PS,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.44
4412,Gundam SEED: Federation vs. Z.A.F.T.,01-01-2005,PS2,Shooter,Namco Bandai Games,Unknown,No Rating,2000's,$0.44
4413,Ms. Pac-Man Maze Madness,01-01-2000,PS,Puzzle,Namco Bandai Games,Unknown,No Rating,2000's,$0.45
4441,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,01-01-2003,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.44
4615,Super Famista 4,01-01-1995,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.42
4710,Dig Dug,01-01-1985,NES,Puzzle,Namco Bandai Games,Unknown,No Rating,1980's,$0.41
4778,Taiko no Tatsujin Wii: Dodon to 2 Yome!,01-01-2009,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.40
4850,SD Gundam G Generation Seed,01-01-2004,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.40
4853,Tales of Phantasia,01-01-1995,SNES,Role-Playing,Namco Bandai Games,Unknown,No Rating,1990's,$0.40
4874,Mobile Suit Gundam: Lost War Chronicles,01-01-2002,PS2,Shooter,Namco Bandai Games,Unknown,No Rating,2000's,$0.39
4937,Super Famista 3,01-01-1994,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.39
4971,SD Gundam G Generation Spirits,01-01-2007,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.38
4982,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,01-01-2002,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.38
4997,SD Gundam G Generation-F,01-01-2000,PS,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.38
5177,Yuu Yuu Hakusho,01-01-1993,SNES,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.36
5316,From TV Animation One Piece: Tobidase Kaizokudan!,01-01-2001,PS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.34
5477,World Stadium 3,01-01-1999,PS,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.33
5479,Extra Bases,01-01-1990,GB,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.33
5521,Kidou Senshi Gundam F91: Formula Senki 0122,01-01-1991,SNES,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.33
5654,From TV Animation One Piece: Grand Battle! 3,01-01-2003,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.32
5743,SD Gundam G Generation Wars,01-01-2009,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.31
5820,Yuu Yuu Hakusho 2: Kakutou no Sho,01-01-1994,SNES,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.31
5859,Famista '91,01-01-1990,NES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.30
5883,Macross Digital Mission VF-X,01-01-1997,PS,Simulation,Namco Bandai Games,Unknown,No Rating,1990's,$0.30
5976,SD Gundam G Century,01-01-1997,PS,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.29
5984,From TV Animation One Piece: Treasure Battle!,01-01-2002,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.29
6108,Netsu Chu! Pro Yakyuu 2003,01-01-2003,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.28
6112,Digimon Adventure: Anode Tamer,01-01-1999,WS,Role-Playing,Namco Bandai Games,Unknown,No Rating,1990's,$0.28
6141,Famista '92,01-01-1991,NES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.28
6239,Mobile Suit Gundam Side Story I: Senritsu no Blue,01-01-1996,SAT,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.28
6273,Dragon Ball GT: Final Bout,01-01-1997,PS,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.28
6292,Bishoujo Senshi Sailormoon R,01-01-1993,SNES,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.27
6293,Slam Dunk: Yonkyo Taiketsu!!,01-01-1994,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.27
6337,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,01-01-2008,Wii,Adventure,Namco Bandai Games,Unknown,No Rating,2000's,$0.27
6587,Kidou Senshi Gundam: Giren no Yabou,01-01-1998,SAT,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.25
6713,Netsu Chu! Pro Yakyuu 2002,01-01-2002,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.25
6794,SRS: Street Racing Syndicate,01-01-2004,XB,Racing,Namco Bandai Games,Unknown,No Rating,2000's,$0.24
6840,Ms. Pac-Man: Maze Madness / Pac-Man World,01-01-2005,GBA,Puzzle,Namco Bandai Games,Unknown,No Rating,2000's,$0.23
7089,.hack//G.U. Vol.2//Reminisce,01-01-2006,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.23
7132,64 de Hakken! Tamagotchi Minna de Tamagotchi World,01-01-1997,N64,Misc,Namco Bandai Games,Unknown,No Rating,1990's,$0.22
7205,Ms. Pac-Man: Maze Madness,01-01-2000,N64,Puzzle,Namco Bandai Games,Unknown,No Rating,2000's,$0.22
7208,Tales of Graces,01-01-2009,Wii,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.22
7371,Dragon Ball Z Hyper Dimension,01-01-1995,SNES,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.21
7508,SD Gundam GNext,01-01-1995,SNES,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.20
7547,From TV Animation One Piece: Grand Battle! 3,01-01-2003,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.21
7561,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,01-01-1996,SAT,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.20
7570,Taiko no Tatsujin: Waku Waku Anime Matsuri,01-01-2003,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.20
7659,Taiko no Tatsujin: Go! Go! Godaime,01-01-2004,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.20
7723,Dragon Ball Z: Idainaru Dragon Ball Densetsu,01-01-1996,PS,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.19
7790,Tales of the World: Narikiri Dungeon 2,01-01-2002,GBA,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.19
7903,Tamagotchi Party On!,01-01-2006,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.19
7941,SD Gundam GX,01-01-1994,SNES,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.19
8041,Chocobo no Fushigi Dungeon for WonderSwan,01-01-1999,WS,Role-Playing,Namco Bandai Games,Unknown,No Rating,1990's,$0.18
8269,Space Battleship Yamato: Harukanaru Hoshi Iscandar,01-01-1999,PS,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.17
8295,.hack//G.U. Vol.3//Redemption,01-01-2007,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.17
8296,Super Robot Taisen Compact 2 Dai-1-Bu,01-01-2000,WS,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.17
8344,.hack//G.U. Vol.1//Rebirth,01-01-2006,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.17
8375,Naruto Shippuden: Ultimate Ninja 5,01-01-2007,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.17
8507,World Stadium 4,01-01-2000,PS,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.16
8599,.hack//G.U. Vol.2//Reminisce (jp sales),01-01-2006,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.16
8610,Ghost in the Shell: Stand Alone Complex,01-01-2004,PS2,Adventure,Namco Bandai Games,Unknown,No Rating,2000's,$0.16
8894,Mobile Suit Gundam Side Story III: Sabakareshi Mono,01-01-1997,SAT,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.15
8898,Battle Stadium D.O.N,01-01-2006,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.15
8929,Mobile Suit Gundam: Perfect One Year War,01-01-1997,PS,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.15
8975,Dragon Ball Z: Idainaru Dragon Ball Densetsu,01-01-1995,SAT,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.15
9131,Gundam: The Battle Master,01-01-1997,PS,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.14
9219,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,01-01-2002,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.13
9238,Pro Yakyuu Netsu Star 2006,01-01-2006,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.14
9720,MotoGP 3 - Official Game of MotoGP,01-01-2003,PS2,Racing,Namco Bandai Games,Unknown,No Rating,2000's,$0.13
9915,SD Gundam G Generation-F.I.F,01-01-2001,PS,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.12
10156,Mobile Suit Gundam: MS Sensen 0079,01-01-2007,Wii,Simulation,Namco Bandai Games,Unknown,No Rating,2000's,$0.11
10377,Kamen Rider: Climax Heroes,01-01-2009,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.11
10403,Dragon Ball Z Super Gokuden: Kakusei-Hen,01-01-1995,SNES,Role-Playing,Namco Bandai Games,Unknown,No Rating,1990's,$0.11
10416,Ennichi no Tatsujin,01-01-2006,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.10
10549,Creeper World 3: Arc Eternal,01-01-2009,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.10
10621,Choujikuu Yousai Macross: Ai Oboete Imasu ka,01-01-1997,SAT,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.10
10912,World Stadium 5,01-01-2001,PS,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.10
11073,Dragon Ball Z: Shin Butouden,01-01-1995,SAT,Fighting,Namco Bandai Games,Unknown,No Rating,1990's,$0.09
11123,Battle Stadium D.O.N,01-01-2006,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.09
11273,SRS: Street Racing Syndicate,01-01-2004,GC,Racing,Namco Bandai Games,Unknown,No Rating,2000's,$0.09
11344,Gundam Seed: Battle Assault,01-01-2004,GBA,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11395,Zatch Bell! Mamodo Battles,01-01-2005,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11541,Shonen Jump's One Piece: Pirates Carnival,01-01-2005,GC,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11664,The Idolm@ster,01-01-2007,X360,Simulation,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11672,Super Robot Taisen Z Special Disc,01-01-2009,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11701,Captain Tsubasa,01-01-2006,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11732,Tales of Fandom Vol.2,01-01-2007,PS2,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.08
11766,Kinnikuman Muscle Grand Prix Max 2: Tokumori,01-01-2008,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.07
11832,The Idolm@ster: Live for You!,01-01-2008,X360,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.07
11883,SD Gundam: Gashapon Wars,01-01-2005,GC,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.07
11916,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,01-01-2009,PS2,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.07
12287,Zatch Bell! Mamodo Battles,01-01-2005,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.06
12419,Code Geass: Hangyaku no Lelouch - Lost Colors,01-01-2008,PS2,Adventure,Namco Bandai Games,Unknown,No Rating,2000's,$0.06
12471,Shonen Jump's One Piece: Grand Battle,01-01-2005,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.06
12538,Neon Genesis Evangelion,01-01-1999,N64,Adventure,Namco Bandai Games,Unknown,No Rating,1990's,$0.06
12615,Pro Yakyuu Netsu Star 2007,01-01-2007,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.06
12617,Klonoa Beach Volleyball,01-01-2002,PS,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
12773,SD Gundam G Generation Wars,01-01-2009,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.06
12918,Famicom Mini: Dig Dug,01-01-2004,GBA,Puzzle,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
12941,Shaman King: Soul Fight,01-01-2003,GC,Platform,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
12942,Samurai Deeper Kyo,01-01-2002,PS,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
12985,Bass Rise,01-01-1999,PS,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.05
13151,Super Robot Taisen Neo,01-01-2009,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
13167,Slam Dunk SD Heat Up!!,01-01-1995,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.05
13215,SD Gundam: Over Galaxian,01-01-1996,PS,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.05
13249,SD Gundam: Scad Hammers,01-01-2006,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.05
13426,The Berenstain Bears and the Spooky Old Tree,01-01-2005,GBA,Platform,Namco Bandai Games,Unknown,No Rating,2000's,$0.04
13634,Saint Seiya: The Hades,01-01-2006,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.04
13804,PD Ultraman Battle Collection 64,01-01-1999,N64,Strategy,Namco Bandai Games,Unknown,No Rating,1990's,$0.04
13816,Point Blank 2,01-01-1998,PS,Shooter,Namco Bandai Games,Unknown,No Rating,1990's,$0.04
13904,Zatch Bell! Mamodo Fury,01-01-2005,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.04
13915,Klonoa Heroes: Densetsu no Star Medal,01-01-2002,GBA,Role-Playing,Namco Bandai Games,Unknown,No Rating,2000's,$0.04
13934,Shonen Jump's One Piece: Grand Adventure,01-01-2006,GC,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.04
14030,Mr. Driller,01-01-1999,PS,Puzzle,Namco Bandai Games,Unknown,No Rating,1990's,$0.03
14075,SD Gundam Force: Showdown!,01-01-2004,PS2,Shooter,Namco Bandai Games,Unknown,No Rating,2000's,$0.03
14227,SD Gundam G Generation: Gather Beat 2,01-01-2001,WS,Strategy,Namco Bandai Games,Unknown,No Rating,2000's,$0.03
14272,Tail Concerto,01-01-1998,PS,Adventure,Namco Bandai Games,Unknown,No Rating,1990's,$0.03
14891,Captain Tsubasa J: The Way to World Youth,01-01-1995,SNES,Sports,Namco Bandai Games,Unknown,No Rating,1990's,$0.03
14940,Pro Yakyuu Family Stadium,01-01-2008,Wii,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.03
15216,Jitsumei Jikkyou Keiba Dream Classic 2002,01-01-2002,PS2,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.02
15229,Shonen Jump's One Piece: Grand Adventure,01-01-2005,PS2,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.02
15447,Daikaijuu Battle: Ultra Coliseum,01-01-2008,Wii,Fighting,Namco Bandai Games,Unknown,No Rating,2000's,$0.02
15739,Haneru no Tobira Wii: Girigirissu,01-01-2007,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.02
15882,Namco Museum 50th Anniversary (JP sales),01-01-2005,PS2,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.02
16283,Brain Exercise With Dr. Kawashima,01-01-2009,PC,Puzzle,Namco Bandai Games,Unknown,No Rating,2000's,$0.01
16320,Family Jockey,01-01-2008,Wii,Sports,Namco Bandai Games,Unknown,No Rating,2000's,$0.01
16412,Happy Dance Collection,01-01-2008,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2000's,$0.01
3056,Puzzler Brain Games,01-01-2012,Wii,Puzzle,Namco Bandai Games,Unknown,No Rating,2010's,$0.66
3185,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,01-01-2012,3DS,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.63
3261,Toshochu: Run for Money,01-01-2012,3DS,Adventure,Namco Bandai Games,Unknown,No Rating,2010's,$0.62
3324,Dark Souls II,01-01-2015,PS4,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.61
3709,Kidou Senshi Gundam: Extreme VS,01-01-2011,PS3,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.54
4321,God Eater 2,01-01-2013,PSV,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.45
4904,Taiko no Tatsujin Wii: Ketteiban,01-01-2011,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.39
5029,Tales of Hearts,01-01-2013,PSV,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.38
5053,Mobile Suit Gundam: Extreme VS Full Boost,01-01-2014,PS3,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.38
5311,Pac-Man All-Stars,01-01-2011,PS3,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.35
5590,Dragon Ball Heroes: Ultimate Mission 2,01-01-2014,3DS,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.32
5837,Dai-2-Ji Super Robot Taisen OG,01-01-2012,PS3,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.30
5908,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,01-01-2010,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.30
6054,Dragon Ball Heroes: Ultimate Mission,01-01-2013,3DS,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.29
6430,A.C.E.: Another Century's Episode R,01-01-2010,PS3,Simulation,Namco Bandai Games,Unknown,No Rating,2010's,$0.26
6463,J Stars Victory Vs.,01-01-2015,PS4,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.26
7087,Dark Souls II,01-01-2015,XOne,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.23
7118,3rd Super Robot Wars Z Jigoku Hen,01-01-2014,PS3,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.23
7607,Famista 64,01-01-2018,N64,Sports,Namco Bandai Games,Unknown,No Rating,2010's,$0.20
7697,Aikatsu! Cinderella Lesson,01-01-2012,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.20
7752,Pac-Man & Galaga Dimensions,01-01-2011,3DS,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.19
7871,Schlag den Raab,01-01-2010,Wii,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.18
7888,Taiko no Tatsujin: Wii U Version!,01-01-2013,WiiU,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.19
7892,3rd Super Robot Wars Z Jigoku Hen,01-01-2014,PSV,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.19
7925,Kuma-Tomo,01-01-2013,3DS,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.19
8026,Tekken Tag Tournament 2,01-01-2012,WiiU,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.18
8074,Super Robot Taisen UX,01-01-2013,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.18
8328,Project X Zone 2: Brave New World,01-01-2015,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.17
8523,SD Gundam G Generation 3D,01-01-2011,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.16
8683,Toriko: Gourmet Monsters!,01-01-2012,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.16
8686,The Idolm@ster 2,01-01-2011,PS3,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.16
8978,Making History: The Great War,01-01-2010,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.15
9026,Famista Returns,01-01-2015,3DS,Sports,Namco Bandai Games,Unknown,No Rating,2010's,$0.14
9453,The IdolM@ster: One for All,01-01-2014,PS3,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.13
9615,Aikatsu! 365 Idol Days,01-01-2014,3DS,Adventure,Namco Bandai Games,Unknown,No Rating,2010's,$0.13
9697,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,01-01-2014,3DS,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.12
9782,Sword Art Online: Hollow Fragment,01-01-2015,PS4,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.12
9806,McDROID,01-01-2011,Wii,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.12
9883,One Piece: Super Grand Battle! X,01-01-2014,3DS,Fighting,Namco Bandai Games,Unknown,No Rating,2010's,$0.12
9889,Tales of Berseria,01-01-2016,PS3,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.12
10027,Taiko Drum Master: Tokumori!,01-01-2014,WiiU,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.11
10363,Tales of the World: Reve Unitia,01-01-2014,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.11
10476,Macross 30: Ginga o Tsunagu Utagoe,01-01-2013,PS3,Shooter,Namco Bandai Games,Unknown,No Rating,2010's,$0.10
10645,Sword Art Online: Lost Song,01-01-2015,PS3,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.10
10697,Tales of Innocence R,01-01-2012,PSV,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.10
10774,The Idolmaster: Platinum Stars,01-01-2016,PS4,Simulation,Namco Bandai Games,Unknown,No Rating,2010's,$0.10
10819,Kuroko's Basketball: Miracle Game,01-01-2014,3DS,Sports,Namco Bandai Games,Unknown,No Rating,2010's,$0.10
10870,Super Robot Wars OG: The Moon Dwellers,01-01-2016,PS4,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.09
10974,Hyperdimension Idol Neptunia PP,01-01-2013,PSV,Misc,Namco Bandai Games,Unknown,No Rating,2010's,$0.09
11176,Digimon World Re:Digitize Decode,01-01-2013,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.09
11254,Lost Heroes,01-01-2012,3DS,Role-Playing,Namco Bandai Games,Unknown,No Rating,2010's,$0.09
11257,SD Gundam G Generation Genesis,01-01-2016,PSV,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.09
11299,SD Gundam G Generation Genesis,01-01-2016,PS4,Strategy,Namco Bandai Games,Unknown,No Rating,2010's,$0.08
11323,The Seven Deadly Sins: Unjust Sin,01-01-2015,3DS,Adventure,Namco Bandai Games,Unknown,No Rating,2010's,$0.08
